






"[6, 256, 237]"
"[6, 256, 237]"
"[6, 256, 237]"
"[6, 256, 236]"
"[6, 256, 237]"
"[6, 256, 237]"
"[6, 256, 236]"
"[6, 256, 236]"
"[6, 256, 236]"
"[6, 256, 236]"
"[6, 256, 236]"
"[6, 256, 236]"
"[6, 256, 236]"
"[6, 256, 236]"
"[6, 256, 236]"
"[6, 256, 236]"
"[6, 256, 236]"
"[6, 256, 237]"
"[6, 256, 237]"
"[6, 256, 237]"
"[6, 256, 237]"
"[6, 256, 237]"
"[6, 256, 237]"
"[6, 256, 236]"
"[6, 256, 236]"
"[6, 255, 236]"
"[6, 255, 237]"
"[6, 256, 237]"
"[6, 256, 237]"
"[6, 256, 237]"
"[6, 256, 236]"
"[6, 255, 237]"
"[6, 255, 237]"
"[6, 255, 237]"
"[6, 255, 237]"
"[6, 256, 237]"
"[6, 256, 237]"
"[6, 256, 237]"
"[6, 256, 237]"
"[6, 256, 237]"
"[6, 257, 237]"
"[6, 257, 237]"
"[6, 257, 237]"
"[6, 257, 237]"
"[6, 257, 237]"
"[6, 257, 237]"
"[6, 257, 237]"
"[6, 256, 237]"
"[6, 256, 237]"
"[6, 256, 237]"
"[6, 256, 237]"
"[6, 256, 238]"
"[6, 256, 238]"
"[6, 256, 237]"
"[6, 256, 237]","[7, 244, 255]"
"[6, 256, 237]","[7, 244, 256]"
"[6, 256, 237]","[7, 244, 256]"
"[7, 244, 256]"
"[7, 244, 256]"
"[7, 244, 256]"
"[7, 245, 256]"
"[7, 245, 256]"
"[7, 245, 256]"
"[7, 245, 256]"
"[7, 245, 256]"
"[7, 245, 256]"
"[7, 245, 256]"
"[7, 245, 256]"
"[7, 245, 257]"
"[7, 245, 257]"
"[7, 245, 257]"
"[7, 245, 257]"
"[7, 246, 257]"
"[7, 246, 257]"
"[7, 246, 257]"
"[7, 246, 257]"
"[7, 246, 257]"
"[7, 246, 257]"
"[7, 246, 257]"
"[7, 246, 257]"
"[7, 246, 258]"
"[7, 246, 258]"
"[7, 246, 258]"
"[7, 246, 258]"
"[7, 247, 258]"
"[7, 247, 258]"
"[7, 247, 258]"
"[7, 247, 258]"
"[7, 246, 258]"
"[7, 247, 258]"
"[7, 247, 257]"
"[7, 247, 257]"
"[7, 247, 258]"
"[7, 247, 259]"
"[7, 247, 259]"
"[7, 247, 258]"
"[7, 247, 258]"
"[7, 247, 259]"
"[7, 247, 259]"
"[7, 247, 259]"
"[7, 247, 259]"
"[7, 247, 259]"
"[7, 247, 260]"
"[7, 247, 260]"
"[7, 248, 260]"
"[7, 248, 260]"
"[7, 247, 260]"
"[7, 248, 259]"
"[7, 248, 259]"
"[7, 248, 259]"
"[7, 248, 259]"
"[7, 248, 259]"
"[7, 248, 259]"
"[7, 248, 259]"
"[7, 248, 259]"
"[7, 248, 259]"
"[7, 248, 259]"
"[7, 248, 259]"
"[7, 248, 259]"
"[7, 248, 259]"
"[7, 249, 259]"
"[7, 249, 259]"
"[7, 249, 259]"
"[7, 249, 259]"
"[7, 250, 259]"
"[7, 250, 259]"
"[7, 250, 259]"
"[7, 250, 259]"
"[7, 250, 259]"
"[7, 250, 259]"
"[7, 250, 260]"
"[7, 250, 260]"
"[7, 250, 260]"
"[7, 250, 260]"
"[7, 250, 260]"
"[7, 250, 260]"
"[7, 250, 260]"
"[7, 250, 260]"
"[7, 250, 260]"
"[7, 250, 260]"
"[7, 250, 260]"
"[7, 250, 260]"
"[7, 250, 260]"
"[7, 250, 260]"
"[7, 250, 260]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 250, 261]"
"[7, 251, 262]"
"[7, 251, 262]"
"[7, 251, 262]"
"[7, 251, 262]"
"[7, 251, 262]"
"[7, 251, 262]"
"[7, 251, 262]"
"[7, 251, 262]"
"[7, 252, 262]"
"[7, 252, 262]"
"[7, 252, 262]"
"[7, 252, 262]"
"[7, 252, 262]"
"[7, 252, 262]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 262]"
"[7, 252, 262]"
"[7, 252, 262]"
"[7, 252, 262]"
"[7, 252, 262]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 253, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 264]"
"[7, 252, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 264]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 252, 263]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 263]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 263]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 253, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 264]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 252, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 252, 263]"
"[7, 252, 264]"
"[7, 252, 264]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 252, 263]"
"[7, 253, 263]"
"[7, 253, 263]"
"[7, 253, 263]","[8, 637, 435]"
"[7, 253, 263]","[8, 637, 437]"
"[7, 253, 264]","[8, 636, 434]"
"[7, 253, 263]","[8, 634, 430]"
"[7, 253, 264]","[8, 632, 430]"
"[7, 253, 264]","[8, 631, 430]"
"[7, 253, 264]","[8, 629, 431]"
"[7, 253, 263]","[8, 628, 429]"
"[7, 253, 264]","[8, 628, 428]"
"[7, 253, 264]","[8, 627, 426]"
"[7, 253, 264]","[8, 620, 427]"
"[7, 253, 263]","[8, 616, 426]"
"[7, 253, 264]","[8, 614, 426]"
"[7, 253, 264]","[8, 612, 424]"
"[7, 253, 264]","[8, 609, 421]"
"[7, 253, 263]","[8, 606, 417]"
"[7, 253, 263]","[8, 605, 416]"
"[7, 253, 264]","[8, 605, 417]"
"[7, 253, 264]","[8, 605, 418]"
"[7, 253, 264]","[8, 605, 418]"
"[7, 253, 264]","[8, 604, 417]"
"[7, 253, 264]","[8, 599, 415]"
"[7, 253, 263]","[8, 598, 414]"
"[7, 253, 264]","[8, 597, 414]"
"[7, 253, 263]","[8, 595, 413]"
"[7, 253, 263]","[8, 591, 412]"
"[7, 253, 263]","[8, 587, 412]"
"[7, 253, 263]","[8, 586, 412]"
"[7, 253, 263]","[8, 586, 412]"
"[7, 253, 264]","[8, 582, 407]"
"[7, 253, 264]","[8, 580, 405]"
"[7, 253, 263]","[8, 577, 404]"
"[7, 253, 263]","[8, 575, 404]"
"[7, 253, 263]","[8, 573, 402]"
"[7, 253, 263]","[8, 569, 398]"
"[7, 253, 264]","[8, 565, 396]"
"[7, 253, 263]","[8, 563, 395]"
"[7, 253, 263]","[8, 562, 395]"
"[7, 253, 264]","[8, 560, 393]"
"[7, 253, 264]","[8, 555, 390]"
"[7, 253, 264]","[8, 554, 389]"
"[7, 253, 264]","[8, 553, 388]"
"[7, 253, 264]","[8, 552, 387]"
"[7, 253, 264]","[8, 549, 385]"
"[7, 253, 264]","[8, 546, 383]"
"[7, 253, 264]","[8, 545, 383]"
"[7, 253, 264]","[8, 541, 380]"
"[7, 253, 264]","[8, 539, 377]"
"[7, 253, 264]","[8, 536, 376]"
"[7, 253, 264]","[8, 535, 375]"
"[7, 253, 264]","[8, 535, 375]"
"[7, 253, 264]","[8, 528, 372]"
"[7, 253, 264]","[8, 526, 371]"
"[7, 253, 264]","[8, 523, 371]"
"[7, 253, 264]","[8, 522, 372]"
"[7, 253, 264]","[8, 520, 370]"
"[7, 253, 264]","[8, 518, 368]"
"[7, 253, 264]","[8, 517, 367]"
"[7, 253, 264]","[8, 515, 366]"
"[7, 253, 264]","[8, 514, 365]"
"[7, 253, 263]","[8, 512, 364]"
"[7, 253, 263]","[8, 510, 363]"
"[7, 253, 264]","[8, 506, 362]"
"[7, 253, 264]","[8, 505, 362]"
"[7, 253, 264]","[8, 501, 358]"
"[7, 253, 264]","[8, 500, 357]"
"[7, 253, 264]","[8, 498, 355]"
"[7, 253, 264]","[8, 498, 355]"
"[7, 253, 263]","[8, 494, 354]"
"[7, 253, 264]","[8, 491, 352]"
"[7, 253, 264]","[8, 491, 352]"
"[7, 253, 264]","[8, 489, 350]"
"[7, 253, 264]","[8, 487, 349]"
"[7, 253, 264]","[8, 483, 346]"
"[7, 253, 264]","[8, 482, 345]"
"[7, 253, 264]","[8, 480, 345]"
"[7, 253, 264]","[8, 479, 344]"
"[7, 253, 264]","[8, 476, 343]"
"[7, 253, 264]","[8, 473, 342]"
"[7, 253, 264]","[8, 472, 342]"
"[7, 253, 264]","[8, 470, 340]"
"[7, 253, 264]","[8, 467, 338]"
"[7, 253, 264]","[8, 466, 337]"
"[7, 253, 263]","[8, 465, 337]"
"[7, 253, 264]","[8, 462, 335]"
"[7, 253, 264]","[8, 460, 334]"
"[7, 253, 264]","[8, 459, 333]"
"[7, 253, 264]","[8, 457, 332]"
"[7, 253, 264]","[8, 457, 332]"
"[7, 253, 264]","[8, 455, 332]"
"[7, 253, 264]","[8, 453, 331]"
"[7, 253, 264]","[8, 452, 330]"
"[7, 253, 263]","[8, 450, 330]"
"[7, 253, 264]","[8, 447, 330]"
"[7, 253, 264]","[8, 445, 328]"
"[7, 253, 264]","[8, 445, 327]"
"[7, 253, 264]","[8, 442, 326]"
"[7, 253, 264]","[8, 441, 325]"
"[7, 253, 264]","[8, 439, 324]"
"[7, 253, 264]","[8, 437, 323]"
"[7, 253, 264]","[8, 435, 322]"
"[7, 253, 264]","[8, 435, 322]"
"[7, 253, 264]","[8, 433, 321]"
"[7, 253, 264]","[8, 431, 320]"
"[7, 253, 264]","[8, 430, 320]"
"[7, 253, 264]","[8, 428, 319]"
"[7, 253, 264]","[8, 427, 318]"
"[7, 253, 264]","[8, 424, 316]"
"[7, 253, 264]","[8, 423, 316]"
"[7, 253, 264]","[8, 423, 315]"
"[7, 253, 264]","[8, 421, 314]"
"[7, 253, 264]","[8, 419, 314]"
"[7, 253, 264]","[8, 418, 313]"
"[7, 253, 264]","[8, 418, 313]"
"[7, 253, 264]","[8, 416, 313]"
"[7, 253, 264]","[8, 413, 312]"
"[7, 253, 264]","[8, 412, 313]"
"[7, 253, 264]","[8, 411, 312]"
"[7, 253, 264]","[8, 411, 312]"
"[7, 252, 264]","[8, 409, 312]"
"[7, 252, 264]","[8, 407, 309]"
"[7, 253, 264]","[8, 405, 308]"
"[7, 253, 264]","[8, 405, 308]"
"[7, 253, 264]","[8, 404, 306]"
"[7, 253, 264]","[8, 402, 306]"
"[7, 253, 263]","[8, 399, 305]"
"[7, 253, 263]","[8, 399, 305]"
"[7, 253, 263]","[8, 398, 304]"
"[7, 253, 263]","[8, 397, 303]"
"[7, 253, 263]","[8, 394, 302]"
"[7, 253, 263]","[8, 393, 302]"
"[7, 253, 263]","[8, 392, 302]"
"[7, 253, 263]","[8, 391, 302]"
"[7, 253, 263]","[8, 391, 302]"
"[7, 253, 263]","[8, 389, 301]"
"[7, 253, 263]","[8, 389, 300]"
"[7, 253, 263]","[8, 386, 298]"
"[7, 253, 263]","[8, 385, 297]"
"[7, 253, 263]","[8, 384, 297]"
"[7, 253, 263]","[8, 384, 297]"
"[7, 253, 263]","[8, 383, 296]"
"[7, 253, 263]","[8, 383, 296]"
"[7, 253, 263]","[8, 381, 296]"
"[7, 253, 263]","[8, 379, 295]"
"[7, 253, 263]","[8, 378, 295]"
"[7, 253, 263]","[8, 377, 294]"
"[7, 253, 263]","[8, 376, 294]"
"[7, 253, 263]","[8, 375, 293]"
"[7, 253, 263]","[8, 374, 293]"
"[7, 253, 263]","[8, 373, 293]"
"[7, 253, 263]","[8, 373, 293]"
"[7, 253, 264]","[8, 372, 293]"
"[7, 253, 264]","[8, 371, 292]"
"[7, 253, 264]","[8, 371, 292]"
"[7, 253, 264]","[8, 369, 291]"
"[7, 253, 263]","[8, 368, 291]"
"[7, 253, 264]","[8, 368, 290]"
"[7, 253, 263]","[8, 367, 289]"
"[7, 253, 264]","[8, 367, 289]"
"[7, 253, 264]","[8, 365, 288]"
"[7, 253, 264]","[8, 365, 288]"
"[7, 253, 263]","[8, 365, 287]"
"[7, 253, 264]","[8, 365, 287]"
"[7, 253, 263]","[8, 364, 287]"
"[7, 253, 263]","[8, 363, 286]"
"[7, 253, 264]","[8, 363, 286]"
"[7, 253, 264]","[8, 361, 285]"
"[7, 253, 263]","[8, 359, 285]"
"[7, 253, 263]","[8, 358, 284]"
"[7, 253, 263]","[8, 357, 284]"
"[7, 253, 263]","[8, 356, 284]"
"[7, 253, 263]","[8, 356, 284]"
"[7, 253, 263]","[8, 355, 284]"
"[7, 253, 263]","[8, 354, 283]"
"[7, 253, 263]","[8, 353, 283]"
"[7, 253, 263]","[8, 353, 283]"
"[7, 253, 263]","[8, 352, 282]"
"[7, 253, 263]","[8, 350, 282]"
"[7, 253, 263]","[8, 350, 282]"
"[7, 253, 264]","[8, 349, 281]"
"[7, 253, 263]","[8, 348, 281]"
"[7, 253, 264]","[8, 347, 281]"
"[7, 253, 264]","[8, 346, 281]"
"[7, 253, 264]","[8, 346, 281]"
"[7, 253, 264]","[8, 345, 281]"
"[7, 253, 263]","[8, 343, 280]"
"[7, 253, 263]","[8, 342, 279]"
"[7, 253, 263]","[8, 341, 279]"
"[7, 253, 263]","[8, 340, 278]"
"[7, 253, 263]","[8, 340, 278]"
"[7, 253, 263]","[8, 339, 277]"
"[7, 253, 263]","[8, 339, 277]"
"[7, 253, 263]","[8, 338, 276]"
"[7, 253, 263]","[8, 337, 276]"
"[7, 253, 263]","[8, 337, 275]"
"[7, 253, 264]","[8, 337, 275]"
"[7, 252, 264]","[8, 336, 275]"
"[7, 253, 263]","[8, 335, 274]"
"[7, 253, 263]","[8, 334, 274]"
"[7, 253, 263]","[8, 334, 274]"
"[7, 253, 264]","[8, 333, 273]"
"[7, 252, 264]","[8, 333, 273]"
"[7, 252, 264]","[8, 333, 273]"
"[7, 252, 264]","[8, 332, 273]"
"[7, 253, 264]","[8, 331, 273]"
"[7, 253, 264]","[8, 331, 273]"
"[7, 253, 264]","[8, 330, 272]"
"[7, 252, 264]","[8, 329, 272]"
"[7, 252, 264]","[8, 329, 272]"
"[7, 252, 264]","[8, 328, 271]"
"[7, 252, 264]","[8, 328, 271]"
"[7, 252, 264]","[8, 328, 271]"
"[7, 252, 264]","[8, 327, 270]"
"[7, 252, 264]","[8, 326, 269]"
"[7, 252, 264]","[8, 325, 269]"
"[7, 252, 264]","[8, 324, 269]"
"[7, 252, 264]","[8, 324, 269]"
"[7, 253, 264]","[8, 323, 269]"
"[7, 252, 264]","[8, 322, 269]"
"[7, 252, 264]","[8, 322, 269]"
"[7, 252, 264]","[8, 321, 269]"
"[7, 252, 264]","[8, 321, 269]"
"[7, 253, 264]","[8, 321, 269]"
"[7, 253, 264]","[8, 320, 268]"
"[7, 253, 264]","[8, 319, 268]"
"[7, 253, 264]","[8, 318, 267]"
"[7, 252, 264]","[8, 318, 267]"
"[7, 252, 264]","[8, 317, 267]"
"[7, 252, 264]","[8, 316, 267]"
"[7, 253, 264]","[8, 315, 267]"
"[7, 253, 264]","[8, 314, 266]"
"[7, 252, 264]","[8, 313, 266]"
"[7, 253, 264]","[8, 312, 266]"
"[7, 253, 264]","[8, 312, 265]"
"[7, 253, 264]","[8, 311, 265]"
"[7, 253, 264]","[8, 311, 265]"
"[7, 253, 264]","[8, 310, 265]"
"[7, 253, 264]","[8, 309, 265]"
"[7, 253, 264]","[8, 308, 265]"
"[7, 253, 264]","[8, 308, 265]"
"[7, 253, 264]","[8, 307, 265]"
"[7, 253, 264]","[8, 307, 264]"
"[7, 253, 264]","[8, 306, 263]"
"[7, 253, 264]","[8, 305, 263]"
"[7, 253, 264]","[8, 305, 262]"
"[7, 253, 264]","[8, 304, 262]"
"[7, 253, 264]","[8, 304, 261]"
"[7, 253, 264]","[8, 303, 261]"
"[7, 253, 264]","[8, 303, 261]"
"[7, 253, 264]","[8, 303, 261]"
"[7, 253, 264]","[8, 303, 260]"
"[7, 253, 263]","[8, 304, 260]","[9, 599, 444]"
"[7, 252, 263]","[8, 303, 259]","[9, 593, 442]"
"[7, 253, 263]","[8, 303, 259]","[9, 590, 442]"
"[7, 253, 263]","[8, 302, 260]","[9, 585, 440]"
"[7, 252, 263]","[8, 302, 260]","[9, 584, 440]"
"[7, 252, 263]","[8, 301, 260]","[9, 580, 437]"
"[7, 252, 263]","[8, 301, 260]","[9, 577, 436]"
"[7, 252, 263]","[8, 299, 260]","[9, 569, 431]"
"[7, 252, 263]","[8, 299, 260]","[9, 566, 429]"
"[7, 252, 263]","[8, 298, 260]","[9, 560, 425]"
"[7, 252, 263]","[8, 297, 259]","[9, 556, 424]"
"[7, 252, 263]","[8, 297, 259]","[9, 551, 422]"
"[7, 252, 263]","[8, 296, 259]","[9, 550, 421]"
"[7, 252, 263]","[8, 296, 259]","[9, 544, 416]"
"[7, 252, 263]","[8, 296, 258]","[9, 538, 413]"
"[7, 252, 263]","[8, 296, 258]","[9, 533, 409]"
"[7, 252, 263]","[8, 296, 258]","[9, 532, 407]"
"[7, 252, 263]","[8, 295, 257]","[9, 527, 405]"
"[7, 252, 263]","[8, 293, 257]","[9, 520, 403]"
"[7, 252, 263]","[8, 293, 257]","[9, 518, 402]"
"[7, 252, 263]","[8, 292, 257]","[9, 515, 402]"
"[7, 252, 263]","[8, 292, 257]","[9, 511, 400]"
"[7, 252, 263]","[8, 292, 257]","[9, 510, 399]"
"[7, 252, 263]","[8, 291, 258]","[9, 507, 397]"
"[7, 252, 263]","[8, 290, 259]","[9, 502, 391]"
"[7, 252, 263]","[8, 289, 260]","[9, 500, 389]"
"[7, 252, 263]","[8, 289, 260]","[9, 496, 388]"
"[7, 252, 263]","[8, 289, 260]","[9, 491, 384]"
"[7, 252, 263]","[8, 288, 259]","[9, 488, 380]"
"[7, 252, 263]","[8, 288, 259]","[9, 487, 378]"
"[7, 252, 263]","[9, 482, 375]"
"[7, 252, 263]","[9, 476, 370]"
"[7, 252, 263]","[9, 472, 370]"
"[7, 252, 263]","[9, 471, 369]"
"[7, 252, 263]","[9, 468, 370]"
"[7, 252, 263]","[9, 462, 369]"
"[7, 252, 263]","[9, 460, 369]"
"[7, 252, 263]","[9, 458, 368]"
"[7, 252, 263]","[9, 457, 368]"
"[7, 252, 263]","[9, 455, 366]"
"[7, 252, 263]","[9, 452, 364]"
"[7, 252, 263]","[9, 449, 362]"
"[7, 253, 263]","[9, 447, 361]"
"[7, 253, 263]","[9, 445, 359]"
"[7, 253, 263]","[9, 442, 358]"
"[7, 253, 263]","[9, 442, 358]"
"[7, 253, 263]","[9, 439, 357]"
"[7, 253, 263]","[9, 439, 357]"
"[7, 253, 263]","[9, 436, 355]"
"[7, 253, 263]","[9, 432, 352]"
"[7, 253, 263]","[9, 430, 351]"
"[7, 253, 263]","[9, 429, 350]"
"[7, 253, 263]","[9, 427, 348]"
"[7, 253, 263]","[9, 423, 344]"
"[7, 253, 263]","[9, 422, 342]","[10, 423, 342]"
"[7, 253, 263]","[9, 420, 343]","[10, 419, 338]"
"[7, 253, 263]","[9, 419, 343]","[10, 419, 338]"
"[7, 253, 263]","[9, 415, 341]","[10, 414, 335]"
"[7, 253, 263]","[9, 414, 341]","[10, 413, 335]"
"[7, 253, 263]","[9, 411, 339]","[10, 410, 335]"
"[7, 253, 263]","[9, 410, 338]","[10, 409, 334]"
"[7, 253, 262]","[9, 408, 334]","[10, 408, 334]"
"[7, 253, 262]","[9, 405, 331]","[10, 406, 333]"
"[7, 253, 262]","[9, 405, 330]","[10, 405, 333]"
"[7, 253, 263]","[9, 404, 327]","[10, 404, 333]"
"[7, 253, 262]","[10, 402, 333]"
"[7, 253, 262]","[10, 401, 333]"
"[7, 252, 263]","[10, 399, 331]","[9, 398, 324]"
"[7, 252, 263]","[10, 398, 331]","[9, 397, 324]"
"[7, 252, 263]","[10, 396, 330]","[9, 395, 324]"
"[7, 252, 262]","[10, 393, 323]","[9, 393, 324]"
"[7, 253, 262]","[10, 390, 323]","[9, 391, 325]"
"[7, 253, 262]","[10, 390, 323]","[9, 390, 325]"
"[7, 253, 262]","[10, 389, 322]","[9, 389, 324]"
"[7, 253, 262]","[10, 386, 319]","[9, 386, 323]"
"[7, 253, 262]","[9, 383, 322]"
"[7, 253, 262]","[9, 382, 322]"
"[7, 253, 262]","[9, 381, 322]"
"[7, 253, 262]","[9, 381, 322]"
"[7, 253, 262]","[9, 379, 322]"
"[7, 253, 262]","[9, 377, 320]","[10, 377, 313]"
"[7, 253, 263]","[9, 375, 319]","[10, 374, 314]"
"[7, 253, 263]","[9, 374, 318]","[10, 374, 315]"
"[7, 253, 264]","[9, 372, 317]","[10, 372, 315]"
"[7, 252, 264]","[9, 371, 316]","[10, 369, 309]"
"[7, 253, 264]","[9, 369, 314]","[10, 368, 307]"
"[7, 253, 264]","[9, 369, 314]","[10, 367, 307]"
"[7, 253, 264]","[9, 367, 313]","[10, 366, 305]"
"[7, 253, 264]","[9, 366, 312]","[10, 366, 305]"
"[7, 253, 263]","[9, 365, 312]","[10, 366, 305]"
"[7, 253, 263]","[9, 365, 311]","[10, 365, 308]"
"[7, 253, 263]","[9, 363, 311]","[10, 363, 307]"
"[7, 253, 263]","[9, 363, 311]","[10, 362, 307]"
"[7, 253, 263]","[9, 362, 310]","[10, 361, 308]"
"[7, 253, 263]","[9, 361, 308]","[10, 361, 308]"
"[7, 253, 263]","[9, 360, 307]","[10, 360, 308]"
"[7, 253, 263]","[9, 359, 306]","[10, 359, 307]"
"[7, 253, 263]","[9, 358, 305]"
"[7, 253, 263]","[9, 357, 305]"
"[7, 253, 263]","[9, 355, 304]"
"[7, 253, 263]","[9, 353, 304]"
"[7, 253, 263]","[9, 351, 304]"
"[7, 253, 263]","[9, 350, 304]"
"[7, 253, 263]","[9, 349, 303]"
"[7, 253, 263]","[9, 348, 302]"
"[7, 253, 263]","[9, 346, 302]"
"[7, 253, 263]","[9, 346, 302]"
"[7, 253, 263]","[9, 345, 302]"
"[7, 253, 263]","[9, 344, 302]"
"[7, 253, 263]","[9, 344, 302]"
"[7, 253, 263]","[9, 342, 300]"
"[7, 253, 263]","[9, 341, 299]"
"[7, 253, 263]","[9, 340, 298]"
"[7, 253, 263]","[9, 339, 297]"
"[7, 253, 263]","[9, 338, 298]"
"[7, 253, 263]","[9, 338, 298]"
"[7, 253, 263]","[9, 336, 297]"
"[7, 253, 263]","[9, 336, 297]"
"[7, 253, 263]","[9, 335, 296]"
"[7, 253, 263]","[9, 334, 295]"
"[7, 253, 263]","[9, 333, 294]"
"[7, 253, 263]","[9, 333, 293]"
"[7, 253, 263]","[9, 333, 293]"
"[7, 253, 263]","[9, 332, 293]"
"[7, 253, 263]","[9, 331, 293]"
"[7, 253, 263]","[9, 331, 293]"
"[7, 253, 263]","[9, 330, 292]"
"[7, 253, 263]","[9, 329, 292]"
"[7, 253, 263]","[9, 327, 291]"
"[7, 253, 263]","[9, 327, 291]"
"[7, 253, 263]","[9, 326, 291]"
"[7, 253, 263]","[9, 326, 291]"
